payment_order_id,payment_amount,payment_fee,payment_method,payment_status
71213813,32,0.48,ONLINE,PAID
71214002,105.7,2.85,ONLINE,PAID
71214295,5.9,0.09,ONLINE,PAID
71214348,347.15,9.37,ONLINE,PAID
71214394,184.6,4.98,ONLINE,PAID
71214465,23.9,0.36,ONLINE,PAID
71214535,38.51,0.58,ONLINE,PAID
71214540,51.8,1.4,ONLINE,PAID
71214747,22,0.33,ONLINE,PAID
71214783,75.9,1.14,ONLINE,PAID
71214803,83.4,2.25,ONLINE,PAID
71214935,63.3,0.82,ONLINE,PAID
71214985,99.9,1.5,ONLINE,PAID
71215076,145.6,2.18,ONLINE,PAID
71215165,10,0,VOUCHER,PAID
71215200,67.8,1.02,ONLINE,PAID
71215330,129.88,1.95,ONLINE,PAID
71215334,89.8,2.42,ONLINE,PAID
71215609,80.8,1.09,DEBIT,PAID
71215761,139,2.09,ONLINE,PAID
71215762,48.9,0.73,ONLINE,PAID
71215904,45.9,3.21,ONLINE,PAID
71215984,74.3,2.01,ONLINE,PAID
71216075,29.3,0.44,ONLINE,PAID
71216086,17,0.26,DEBIT,PAID
71216143,23.9,0.36,ONLINE,PAID
71216173,41.9,0.63,ONLINE,PAID
71216298,101.7,1.53,ONLINE,PAID
71216385,22,0.33,ONLINE,PAID
71216826,99.25,2.68,ONLINE,PAID
71216831,36.8,0,MEAL_BENEFIT,PAID
71217012,57.9,0.87,ONLINE,PAID
71217058,89.8,2.42,ONLINE,PAID
71217096,98.5,0,MEAL_BENEFIT,PAID
71217176,203.8,5.5,ONLINE,PAID
71217241,10,0,VOUCHER,PAID
71217536,149.6,4.04,ONLINE,PAID
71217565,175.6,4.74,ONLINE,PAID
71217632,99.25,2.68,ONLINE,PAID
71217636,111.7,1.68,ONLINE,PAID
71217667,77.2,1,ONLINE,PAID
71217725,64.7,0.97,ONLINE,PAID
71217768,86.8,2.34,ONLINE,PAID
71217769,117.3,3.17,ONLINE,PAID
71217791,117.4,1.64,ONLINE,PAID
71217897,154.4,2.08,DEBIT,PAID
71217971,87.7,1.32,ONLINE,PAID
71218193,334.5,9.03,ONLINE,PAID
71218258,134.5,3.63,ONLINE,PAID
71218307,38.5,0.58,ONLINE,PAID
71218326,158.2,4.27,ONLINE,PAID
71218345,26.9,0.4,ONLINE,PAID
71218348,155.3,4.19,ONLINE,PAID
71218354,149.6,4.04,ONLINE,PAID
71218363,149.5,4.04,ONLINE,PAID
71218453,248.35,6.71,ONLINE,PAID
71218644,31,0.47,ONLINE,PAID
71218646,67,1.01,ONLINE,PAID
71218707,270.8,7.31,ONLINE,PAID
71218753,29.9,0.45,ONLINE,PAID
71218756,184.8,4.99,ONLINE,PAID
71218796,50.4,0,MEAL_BENEFIT,PAID
71218800,46.7,0.61,ONLINE,PAID
71218907,25.8,0.34,ONLINE,PAID
71218916,81.6,1.06,ONLINE,PAID
71219040,39.9,0.6,ONLINE,PAID
71219042,120.5,3.25,ONLINE,PAID
71219080,158.2,2.37,ONLINE,PAID
71219234,98.9,1.38,ONLINE,PAID
71219235,115.8,1.62,ONLINE,PAID
71219272,71.2,1,ONLINE,PAID
71219287,45.8,0.69,ONLINE,PAID
71219337,66.4,1.79,ONLINE,PAID
71219342,136.9,2.05,ONLINE,PAID
71219399,39.9,0.6,ONLINE,PAID
71219508,273.3,7.38,ONLINE,PAID
71219559,231.6,3.47,ONLINE,PAID
71219643,66.7,1,ONLINE,PAID
71219722,70.4,1.9,ONLINE,PAID
71219766,75.6,2.04,ONLINE,PAID
71219779,139.8,1.96,ONLINE,PAID
71219896,107.2,1.5,ONLINE,PAID
71220010,92.3,2.49,ONLINE,PAID
71220120,79.8,2.15,ONLINE,PAID
71220121,69.8,0,VOUCHER_STORE,PAID
71220168,196.8,5.31,ONLINE,PAID
71220213,121.7,3.29,ONLINE,PAID
71220215,57.7,0.75,ONLINE,PAID
71220257,80.65,1.21,ONLINE,PAID
71220296,106.8,2.88,ONLINE,PAID
71220345,135.2,3.65,ONLINE,PAID
71220384,8,0,VOUCHER,PAID
71220451,132.3,1.85,ONLINE,PAID
71220496,69.9,1.05,ONLINE,PAID
71220542,80.4,2.17,ONLINE,PAID
71220545,37.8,0.57,ONLINE,PAID
71220605,89.1,1.25,ONLINE,PAID
71220649,24.4,0.37,ONLINE,PAID
71220653,141.3,3.82,ONLINE,PAID
71220711,33,0.5,ONLINE,PAID
71220712,30.8,0.46,ONLINE,PAID
71220714,138.6,3.74,ONLINE,PAID
71220781,49.59,0.74,ONLINE,PAID
71220822,229.25,6.19,ONLINE,PAID
71220910,55.3,0.77,ONLINE,PAID
71220923,133.35,3.6,ONLINE,PAID
71220969,96.3,1.35,ONLINE,PAID
71221354,250.1,6.75,ONLINE,PAID
71221618,127.7,3.45,ONLINE,PAID
71221710,20.9,0.31,ONLINE,PAID
71221821,182.7,4.93,ONLINE,PAID
71221859,33.9,0.51,ONLINE,PAID
71221887,176.9,4.78,ONLINE,PAID
71221950,75.4,1.13,ONLINE,PAID
71221969,111.7,3.02,ONLINE,PAID
71222017,10,0,VOUCHER,CHARGEBACK
71222090,32.2,2.25,ONLINE,PAID
71222091,20,0,VOUCHER,PAID
71222245,84.8,1.27,DEBIT,PAID
71222295,90.2,2.44,ONLINE,PAID
71222324,159.8,4.31,ONLINE,PAID
71222355,128.05,3.46,ONLINE,PAID
71222374,159.52,2.39,ONLINE,PAID
71222395,82.8,1.24,ONLINE,PAID
71222396,203.5,5.49,ONLINE,PAID
71222433,370,5.51,ONLINE,PAID
71222451,48.99,0.64,ONLINE,PAID
71222475,211.6,5.71,ONLINE,PAID
71222567,134.15,3.62,ONLINE,PAID
71222633,47,0.71,ONLINE,PAID
71222640,51.7,0.78,ONLINE,PAID
71222770,31.79,0,MEAL_BENEFIT,PAID
71222777,38.99,0.58,ONLINE,PAID
71222917,89,1.34,ONLINE,PAID
71222965,24,0.36,ONLINE,PAID
71223030,164.6,4.44,ONLINE,PAID
71223115,132.3,3.57,ONLINE,PAID
71223148,161.05,4.35,ONLINE,PAID
71223246,23.9,0.36,ONLINE,PAID
71223247,167.6,4.53,ONLINE,PAID
71223350,89.9,1.35,ONLINE,PAID
71223456,1515.92,30.32,ONLINE,PAID
71223458,1515.92,30.32,ONLINE,PAID
71223595,203.7,5.5,ONLINE,PAID
71223623,82,1.07,ONLINE,PAID
71223697,119.3,1.79,ONLINE,PAID
71223825,68.4,1.85,ONLINE,PAID
71223895,99.9,2.7,ONLINE,PAID
71223912,97.4,2.63,ONLINE,PAID
71223960,93.6,1.4,ONLINE,PAID
71224039,45.8,1.24,ONLINE,PAID
71224047,49.9,0.75,ONLINE,PAID
71224293,120.6,3.26,ONLINE,PAID
71224492,73.3,1.98,ONLINE,PAID
71224605,57.8,0.86,ONLINE,PAID
71224689,85,1.19,ONLINE,PAID
71224711,9.9,0.15,VOUCHER_STORE,PAID
71224797,27,0.41,ONLINE,PAID
71224847,122.5,3.31,ONLINE,PAID
71224848,169.9,4.59,ONLINE,PAID
71224909,119,0,MEAL_BENEFIT,PAID
71224943,80.4,2.17,ONLINE,PAID
71224990,36,0.54,ONLINE,PAID
71225081,70.4,1.9,ONLINE,PAID
71225097,116.3,3.14,ONLINE,PAID
71225164,46.8,0.7,DEBIT,PAID
71225168,30.8,0.46,ONLINE,PAID
71225295,46.7,0.61,ONLINE,PAID
71225306,46.8,0.7,ONLINE,PAID
71225376,35,0.53,ONLINE,PAID
71225390,70,1.4,ONLINE,PAID
71225434,124.9,3.37,ONLINE,PAID
71225548,12,0,VOUCHER,PAID
71225552,60.8,0,MEAL_BENEFIT,PAID
71225604,59.8,0.9,DEBIT,PAID
71225974,42.7,0.64,ONLINE,PAID
71226049,150.8,4.07,ONLINE,PAID
71226141,70.9,1.06,ONLINE,PAID
71226271,91.8,2.48,ONLINE,PAID
71226313,82.6,0,MEAL_BENEFIT,PAID
71226344,87.7,2.37,ONLINE,PAID
71226404,126.1,0,MEAL_BENEFIT,PAID
71226468,51.7,0.72,DEBIT,PAID
71226569,63.9,0.96,ONLINE,PAID
71226624,21.4,0.32,ONLINE,PAID
71226679,102.7,2.77,ONLINE,PAID
71226708,91.8,2.48,ONLINE,PAID
71226709,40.35,0.61,DEBIT,PAID
71226862,43.8,0.66,ONLINE,PAID
71226894,12,0,VOUCHER,CHARGEBACK
71226972,169.15,2.52,ONLINE,PAID
71226973,39.8,0.52,ONLINE,PAID
71226974,63.7,0.96,CREDIT,PAID
71226977,59,0.89,ONLINE,PAID
71226995,51.9,0.78,ONLINE,PAID
71227027,207.3,5.6,ONLINE,PAID
71227051,24.7,0.37,ONLINE,PAID
71227083,37.96,0.57,ONLINE,PAID
71227108,180.2,4.87,ONLINE,PAID
71227145,101.8,2.75,ONLINE,PAID
71227181,161.3,4.36,ONLINE,PAID
71227274,44.9,0.67,ONLINE,PAID
71227275,52.7,0.69,ONLINE,PAID
71227276,39.8,0.52,ONLINE,PAID
71227309,58.3,0.82,ONLINE,PAID
71227356,34.5,0.52,ONLINE,PAID
71227565,85.9,1.29,ONLINE,PAID
71227571,272.7,7.36,ONLINE,PAID
71227638,30.8,0.46,ONLINE,PAID
71227839,12,0,VOUCHER,CHARGEBACK
71227963,113.9,1.71,ONLINE,PAID
71227968,101.7,1.53,ONLINE,PAID
71228083,271.5,7.33,ONLINE,PAID
71228176,80,1.12,ONLINE,PAID
71228215,104,1.56,ONLINE,PAID
71228419,229.9,6.21,ONLINE,PAID
71228430,132.2,3.57,ONLINE,PAID
71228441,50.7,0.66,ONLINE,PAID
71228467,247.6,6.69,ONLINE,PAID
71228488,45.9,1.24,ONLINE,PAID
71228532,79.2,1.11,ONLINE,PAID
71228533,46,0.6,ONLINE,PAID
71228554,38.8,0.58,ONLINE,PAID
71228562,144.3,3.9,ONLINE,PAID
71228578,137.2,3.7,ONLINE,PAID
71228598,86.4,1.3,DEBIT,PAID
71228609,133.1,1.73,ONLINE,PAID
71228621,138.3,1.94,ONLINE,PAID
71228622,126.9,3.43,ONLINE,PAID
71228690,40.6,2.84,ONLINE,PAID
71228889,20,0,VOUCHER,PAID
71229290,108.24,1.62,CREDIT,PAID
71229416,40.9,0.61,ONLINE,PAID
71229418,106.7,1.49,CREDIT_STORE,PAID
71229487,158.95,4.29,ONLINE,PAID
71229565,109.9,1.65,ONLINE,PAID
71229572,155.3,4.19,ONLINE,PAID
71229861,146,2.04,ONLINE,PAID
71230021,76.89,1.15,VOUCHER_DC,PAID
71230214,44.3,0,MEAL_BENEFIT,PAID
71230288,149.3,4.03,ONLINE,PAID
71230310,37.9,0.57,ONLINE,PAID
71230394,54.6,0.82,ONLINE,PAID
71230436,232.7,6.28,ONLINE,PAID
71230633,107.7,1.62,ONLINE,PAID
71230639,78.9,1.18,ONLINE,PAID
71230687,146.3,3.95,ONLINE,PAID
71230710,67.9,1.02,ONLINE,PAID
71230712,96.8,1.26,ONLINE,PAID
71230837,124,3.35,ONLINE,PAID
71230894,26.39,0.4,ONLINE,PAID
71231001,63.9,0.96,ONLINE,PAID
71231076,92.4,1.39,ONLINE,PAID
71231133,36.9,0.55,ONLINE,PAID
71231206,23.9,0.36,DEBIT,PAID
71231230,57.8,1.56,ONLINE,PAID
71231251,144.3,3.9,ONLINE,PAID
71231588,105.3,2.84,ONLINE,PAID
71231678,93.25,2.52,ONLINE,PAID
71231760,50.7,0.76,ONLINE,PAID
71231822,30.8,0.46,ONLINE,PAID
71231840,58.2,0.81,CREDIT,PAID
71231900,27.6,0.39,ONLINE,PAID
71231930,25,0.38,ONLINE,PAID
71231931,135.7,2.58,CREDIT,PAID
71231960,39.8,0.52,ONLINE,PAID
71232010,107.1,0,MEAL_BENEFIT,PAID
71232069,69.9,1.05,ONLINE,PAID
71232072,174.9,2.62,ONLINE,PAID
71232277,128.6,3.47,ONLINE,PAID
71232278,83.6,0,MEAL_BENEFIT,PAID
71232352,115.4,3.12,ONLINE,PAID
71232506,109.2,1.64,ONLINE,PAID
71232510,89,1.34,ONLINE,PAID
71232583,26.9,0.4,ONLINE,PAID
71232601,120.9,3.26,ONLINE,PAID
71232614,20,0.3,ONLINE,PAID
71232624,93.6,2.53,ONLINE,PAID
71232636,99.25,2.68,ONLINE,PAID
71232638,93.2,1.3,CREDIT,PAID
71232716,38,0.57,ONLINE,PAID
71232890,20,0.3,CREDIT_STORE,PAID
71233141,214.25,5.78,ONLINE,PAID
71233142,131.3,3.55,ONLINE,PAID
71233205,81.7,2.21,ONLINE,PAID
71233288,111.8,3.02,ONLINE,PAID
71233370,69.9,0.98,ONLINE,PAID
71233552,187.75,5.07,ONLINE,PAID
71233557,88.5,1.24,DEBIT,PAID
71233580,232.5,6.28,ONLINE,PAID
71233603,143.2,3.87,ONLINE,PAID
71233684,83.8,2.26,ONLINE,PAID
71233716,34.8,0.52,ONLINE,PAID
71233719,54.9,0.82,ONLINE,PAID
71233856,231.6,6.25,ONLINE,PAID
71234079,48.99,0.64,ONLINE,PAID
71234112,79.79,1.2,ONLINE,PAID
71234127,33.9,0.51,ONLINE,PAID
71234138,140.8,3.8,ONLINE,PAID
71234140,59.5,0.83,ONLINE,PAID
71234151,93.8,1.41,ONLINE,PAID
71234198,69.4,1.87,ONLINE,PAID
71234202,106.7,2.88,ONLINE,PAID
71234254,138.2,3.73,ONLINE,PAID
71234258,197.8,5.34,ONLINE,PAID
71234318,101.55,2.74,ONLINE,PAID
71234342,117.7,1.65,ONLINE,PAID
71234344,47.9,0.72,ONLINE,PAID
71234381,46.8,0.7,ONLINE,PAID
71234384,40,0.6,ONLINE,PAID
71234385,165.3,4.46,ONLINE,PAID
71234456,100.6,2.72,ONLINE,PAID
71234461,117.75,3.18,ONLINE,PAID
71234484,82.9,0,MEAL_BENEFIT,PAID
71234593,12,0,VOUCHER,PAID
71234601,70,1.05,CREDIT,PAID
71234617,123.6,3.34,ONLINE,PAID
71234641,58.8,1.59,ONLINE,PAID
71234656,176.2,4.76,ONLINE,PAID
71234828,71.9,1.08,DEBIT,PAID
71234854,77.3,2.09,ONLINE,PAID
71234908,115.8,1.74,CREDIT,PAID
71235034,55.9,0,MEAL_BENEFIT,PAID
71235071,157.1,4.24,ONLINE,PAID
71235194,49,0.74,ONLINE,PAID
71235342,56.8,0.85,DEBIT,PAID
71235349,90.3,1.35,DEBIT,PAID
71235435,374.38,7.49,VOUCHER_OL,PAID
71235455,64,0.96,ONLINE,PAID
71235521,38,0.57,ONLINE,PAID
71235524,112.39,2.25,ONLINE,PAID
71235674,63.6,1.27,DEBIT,PAID
71235752,96.9,0,MEAL_BENEFIT,PAID
71235761,44.9,0.67,DEBIT,PAID
71235762,126.17,1.89,DEBIT,PAID
71235855,77.7,1.17,CREDIT_STORE,PAID
71235963,107.53,2.15,ONLINE,PAID
71236165,43.6,0,MEAL_BENEFIT,PAID
71236249,23.4,0,VOUCHER_STORE,PAID
71236251,107.24,2.14,ONLINE,PAID
71236316,93.7,2.53,ONLINE,PAID
71236408,46.6,0,MEAL_BENEFIT,PAID
71236470,129.9,2.6,ONLINE,PAID
71236620,119.9,2.4,CREDIT,PAID
71236621,75.4,2.04,ONLINE,PAID
71236739,66.7,1.8,ONLINE,PAID
71236799,22,0.33,CREDIT,PAID
71236840,108.6,2.93,ONLINE,PAID
71236842,30,0,MEAL_BENEFIT,PAID
71236880,26,0.39,DEBIT_STORE,PAID
71236882,69.03,1.38,ONLINE,PAID
71236890,45.9,0.69,ONLINE,PAID
71236911,34.9,0.52,ONLINE,PAID
71236944,56.8,1.53,ONLINE,PAID
71237074,22,0.33,ONLINE,PAID
71237256,110.3,2.98,ONLINE,PAID
71237313,40,0.6,DEBIT_STORE,PAID
71237419,24,0.36,DEBIT_STORE,PAID
71237424,55.9,1.51,ONLINE,PAID
71237504,185.1,5,ONLINE,PAID
71237515,114.39,2.29,ONLINE,PAID
71237526,141.06,2.82,ONLINE,PAID
71237575,194.89,3.9,INSTALLMENT_CREDIT_STORE,PAID
71237654,74.53,1.49,ONLINE,PAID
71237666,98.99,1.98,ONLINE,PAID
71237721,76.62,1.53,ONLINE,PAID
71237731,68.9,1.03,ONLINE,PAID
71237734,32.8,0.49,ONLINE,PAID
71237736,175.49,3.51,ONLINE,PAID
71237804,98.9,1.98,ONLINE,PAID
71238027,62,0.93,ONLINE,PAID
71238155,23.91,0.36,ONLINE,PAID
71238297,153.32,3.07,ONLINE,PAID
71238301,58.4,0.88,ONLINE,PAID
71238316,85.9,1.72,ONLINE,PAID
71238332,159.4,3.19,ONLINE,PAID
71238342,25.98,0.52,STORE_DIRECT_PAYMENT,PAID
71238344,173.3,0,VOUCHER_DC,PAID
71238445,0.01,0,VOUCHER_STORE,PAID
71238462,0.01,0,VOUCHER_STORE,PAID
71238470,0.01,0,VOUCHER_STORE,PAID
71238547,24.3,0.36,ONLINE,PAID
71238611,39.9,0,ONLINE,PAID
71238612,20.8,0.31,ONLINE,PAID
71238672,119.19,1.79,ONLINE,PAID
71238693,29.9,0.39,ONLINE,PAID
71238815,198.85,0,VOUCHER_DC,PAID
71238838,18.4,0.28,ONLINE,PAID
71238851,59.9,1.2,ONLINE,PAID
71238995,38.8,0.58,ONLINE,PAID
71239086,108,1.62,ONLINE,PAID
71239103,22.9,0.46,ONLINE,PAID
71239104,21.49,0.32,ONLINE,PAID
71239164,34.9,0.52,ONLINE,PAID
71239318,46.8,0.7,ONLINE,PAID
71239348,28.3,0.42,ONLINE,PAID
71239349,27,0.54,STORE_DIRECT_PAYMENT,PAID
71239413,67.98,1.36,STORE_DIRECT_PAYMENT,PAID
71239415,31.99,0.64,STORE_DIRECT_PAYMENT,PAID
71239489,22.4,0.34,ONLINE,PAID
71239635,199.99,4,ONLINE,PAID
71239671,36.6,0.55,ONLINE,PAID
71239672,37.7,0.57,ONLINE,PAID
71239673,122.4,1.84,ONLINE,PAID
71239682,29.8,0.45,ONLINE,PAID
71239698,29.8,0.39,ONLINE,PAID
71239708,57.7,0.87,ONLINE,PAID
71239756,57.2,0.86,ONLINE,PAID
71239759,62,0.81,ONLINE,PAID
71239824,46.2,0.65,ONLINE,PAID
71240021,29.8,0.45,ONLINE,PAID
71240315,104,1.56,ONLINE,PAID
71240506,18.89,0.28,ONLINE,PAID
71240510,127.5,1.91,ONLINE,PAID
71240615,186.4,5.03,ONLINE,PAID
71240616,41.2,0.62,ONLINE,PAID
71240664,35.8,0.5,ONLINE,PAID
71240667,53,0.8,ONLINE,PAID
71240668,44.2,0.62,ONLINE,PAID
71240753,32.8,0.49,ONLINE,PAID
71240761,50.7,0.76,ONLINE,PAID
71240862,29.8,0.45,ONLINE,PAID
71240908,46.7,0.65,ONLINE,PAID
71241019,17.9,0.27,ONLINE,PAID
71241264,101.4,1.42,ONLINE,PAID
71241310,23.8,0.36,ONLINE,PAID
71241484,30.39,0.46,ONLINE,PAID
71241530,60.8,0.91,ONLINE,PAID
71241556,31.8,0.48,ONLINE,PAID
71241814,56.9,0.8,ONLINE,PAID
71241887,39,0.59,ONLINE,PAID
71241888,116.5,3.15,ONLINE,PAID
71241889,78.3,2.11,ONLINE,PAID
71241962,58.8,0.76,ONLINE,PAID
71242088,93.3,1.31,ONLINE,PAID
71242092,16.95,0.25,ONLINE,PAID
71242135,40.9,0.61,ONLINE,PAID
71242155,331.1,8.94,ONLINE,PAID
71242566,94,1.32,PAYMENT_LINK,PAID
71242990,41.3,0.62,ONLINE,PAID
71243034,24.8,0.37,ONLINE,PAID
71243139,24.6,0.34,ONLINE,PAID
71243142,49.2,0.74,ONLINE,PAID
71243264,120.4,3.25,ONLINE,PAID
71243291,35.8,0.54,ONLINE,PAID
71243295,85.2,2.3,ONLINE,PAID
71243494,35.9,0.72,ONLINE,PAID
71243495,51.49,0.77,ONLINE,PAID
71243573,59.8,0.9,ONLINE,PAID
71243650,81.8,2.21,ONLINE,PAID
71243680,89.3,2.41,ONLINE,PAID
71243683,177,4.78,ONLINE,PAID
71243733,71.8,1.94,ONLINE,PAID
71243739,48,0.72,ONLINE,PAID
71243828,44.2,0.62,ONLINE,PAID
71243877,21,0.32,DEBIT,PAID
71243887,27.83,0.42,ONLINE,PAID
71243911,55.2,0.77,ONLINE,PAID
71243917,27.3,0.38,ONLINE,PAID
71243946,44.8,0.67,ONLINE,PAID
71243947,30.8,0.46,ONLINE,PAID
71243975,35.8,0.54,ONLINE,PAID
71244016,45.8,1.24,ONLINE,PAID
71244046,28.29,0.42,ONLINE,PAID
71244329,28.8,0.43,ONLINE,PAID
71244330,20,0,VOUCHER,PAID
71244629,9.9,0,VOUCHER,PAID
71244895,35.8,0.54,ONLINE,PAID
71244911,47.99,0.72,ONLINE,PAID
71245147,118.8,3.21,ONLINE,PAID
71245246,25.8,0.39,ONLINE,PAID
71245520,52.7,1.42,ONLINE,PAID
71245549,149.7,4.04,ONLINE,PAID
71245723,109.8,1.65,ONLINE,PAID
71245903,106,1.48,ONLINE,PAID
71246094,57.9,1.56,ONLINE,PAID
71246156,228.8,6.18,ONLINE,PAID
71246161,30.9,0.43,ONLINE,PAID
71246298,62.1,0.87,ONLINE,PAID
71246507,24.9,0.37,ONLINE,PAID
71246752,27.8,0.42,ONLINE,PAID
71246887,16.9,0.25,ONLINE,PAID
71246946,37.62,0,ONLINE,PAID
71246947,22.9,0.34,ONLINE,PAID
71246950,57.8,1.56,ONLINE,PAID
71246958,149.2,4.03,ONLINE,PAID
71247077,31,0.47,ONLINE,PAID
71247326,141.2,3.81,ONLINE,PAID
71247417,33.8,0.51,ONLINE,PAID
71247627,65.6,4.59,ONLINE,PAID
71247752,20,0.3,ONLINE,PAID
71247859,45.9,1.24,ONLINE,PAID
71247881,58.8,1.59,ONLINE,PAID
71248146,83.5,1.25,ONLINE,PAID
71248149,16,0.24,ONLINE,PAID
71248166,29.8,0.45,ONLINE,PAID
71248184,52.4,0.79,ONLINE,PAID
71248272,33.9,0.51,ONLINE,PAID
71248311,74.8,2.02,ONLINE,PAID
71248416,39.2,0.59,ONLINE,PAID
71248417,217.2,5.86,ONLINE,PAID
71248546,36.8,0.55,ONLINE,PAID
71248663,60.7,0.91,ONLINE,PAID
71248680,134.3,3.63,ONLINE,PAID
71248919,33.7,0.51,ONLINE,PAID
71248954,105.6,1.58,ONLINE,PAID
71249072,108.8,1.63,ONLINE,PAID
71249111,14.95,0.22,ONLINE,PAID
71249197,77.8,1.09,ONLINE,PAID
71249200,152.15,2.27,ONLINE,PAID
71249322,86.8,2.34,ONLINE,PAID
71249429,23.4,0.35,ONLINE,PAID
71249473,44.2,0.62,ONLINE,PAID
71249519,67.8,1.83,ONLINE,PAID
71249722,192,5.18,ONLINE,PAID
71249820,49.8,1.34,ONLINE,PAID
71249858,19.9,0.3,ONLINE,PAID
71249988,57.8,1.56,ONLINE,PAID
71250083,44.99,0.67,ONLINE,PAID
71250122,122.7,3.31,ONLINE,PAID
71250123,30.9,0.46,DEBIT,PAID
71250141,110.25,2.98,ONLINE,PAID
71250200,55.9,0.73,ONLINE,PAID
71250336,86.6,1.3,ONLINE,PAID
71250400,31.29,0.47,ONLINE,PAID
71250716,127.3,3.44,ONLINE,PAID
71250764,43.9,0.61,ONLINE,PAID
71250767,138.3,3.73,ONLINE,PAID
71250822,47.7,0.72,ONLINE,PAID
71250855,25.5,0.38,ONLINE,PAID
71250903,39.19,0.59,ONLINE,PAID
71250994,113.3,1.7,CREDIT,PAID
71251158,86.6,1.3,ONLINE,PAID
71251252,41,0.62,ONLINE,PAID
71251426,53.5,0.75,ONLINE,PAID
71251436,76.7,1.15,ONLINE,PAID
71251439,16.9,0.25,ONLINE,PAID
71251501,17.9,0.27,ONLINE,PAID
71251552,154.8,3.1,ONLINE,PAID
71251610,45.7,0.69,ONLINE,PAID
71251724,71.8,1.94,ONLINE,PAID
71251811,117.4,0,ONLINE,PAID
71251850,30.8,0.46,ONLINE,PAID
71252047,80.4,2.17,ONLINE,PAID
71252093,56.7,0.85,ONLINE,PAID
71252231,86.9,1.3,ONLINE,PAID
71252260,95.6,1.43,ONLINE,PAID
71252285,25.8,0.39,ONLINE,PAID
71252288,132.7,3.58,ONLINE,PAID
71252289,26.4,0.4,ONLINE,PAID
71252367,96.3,2.6,ONLINE,PAID
71252387,32,0.48,ONLINE,PAID
71252458,130.75,3.53,ONLINE,PAID
71252508,80.1,1.12,ONLINE,PAID
71252512,67.8,0,VOUCHER_STORE,PAID
71252513,191.6,5.17,ONLINE,PAID
71252598,71.8,1.94,ONLINE,PAID
71252600,72.49,1.09,ONLINE,PAID
71252647,65.6,0.98,ONLINE,PAID
71252806,52.79,0.79,ONLINE,PAID
71252997,41.8,0.63,ONLINE,PAID
71253080,62.8,1.7,ONLINE,PAID
71253112,29.8,0.45,ONLINE,PAID
71253326,59.7,0.9,ONLINE,PAID
71253348,67.8,1.83,ONLINE,PAID
71253440,85.4,2.31,ONLINE,PAID
71253634,123.7,1.86,ONLINE,PAID
71253638,31.8,0.48,ONLINE,PAID
71253843,79.5,1.19,ONLINE,PAID
71253958,86.5,1.3,ONLINE,PAID
71254379,172.5,4.66,ONLINE,PAID
71254551,125.9,1.88,ONLINE,PAID
71254651,29.8,0.45,ONLINE,PAID
71254698,137.7,3.72,ONLINE,PAID
71254699,192.4,5.19,ONLINE,PAID
71254720,33.49,0.5,ONLINE,PAID
71254745,147.2,3.97,ONLINE,PAID
71254841,22.4,0.34,DEBIT,PAID
71254874,51.5,0.72,ONLINE,PAID
71254875,127.7,3.45,ONLINE,PAID
71254960,168.6,4.55,ONLINE,PAID
71255123,84.5,1.18,ONLINE,PAID
71255149,39.9,0.52,DEBIT,PAID
71255189,117.3,1.64,ONLINE,PAID
71255316,26.9,0.4,ONLINE,PAID
71255317,91.8,2.48,ONLINE,PAID
71255331,39.19,0.59,ONLINE,PAID
71255400,19.9,0.3,ONLINE,PAID
71255481,41,0.62,ONLINE,PAID
71255559,57.7,0.87,ONLINE,PAID
71255593,13.9,0.21,ONLINE,PAID
71255624,135.15,3.65,ONLINE,PAID
71255658,56.9,3.98,ONLINE,PAID
71255681,92.5,1.3,ONLINE,PAID
71255768,70.8,1.06,ONLINE,PAID
71255823,29.8,0.45,ONLINE,PAID
71255838,32.8,0.49,ONLINE,PAID
71255872,204.8,2.05,ONLINE,PAID
71255874,64.99,0.97,DEBIT,PAID
71256043,58.94,1.18,ONLINE,PAID
71256090,169.15,4.57,ONLINE,PAID
71256196,46.7,0.7,ONLINE,PAID
71256257,23.8,0.36,ONLINE,PAID
71256259,292.5,7.9,ONLINE,PAID
71256461,71.8,1.94,ONLINE,PAID
71256496,361.2,9.75,ONLINE,PAID
71256812,17.9,0.27,ONLINE,PAID
71257002,33.9,0.51,ONLINE,PAID
71257003,28.9,0.38,ONLINE,PAID
71257048,106.8,2.88,ONLINE,PAID
71257049,146.6,3.96,ONLINE,PAID
71257196,97.7,1.47,ONLINE,PAID
71257205,147.6,2.07,ONLINE,PAID
71257224,152.2,4.11,ONLINE,PAID
71257237,188.1,5.08,ONLINE,PAID
71257257,20.8,0.31,ONLINE,PAID
71257296,16.9,0.25,ONLINE,PAID
71257331,184.4,4.98,ONLINE,PAID
71257401,81.8,1.23,ONLINE,PAID
71257418,39.5,0.55,ONLINE,PAID
71257557,144.2,3.89,ONLINE,PAID
71257903,142.7,3.85,ONLINE,PAID
71257947,85.5,1.2,ONLINE,PAID
71257992,103.7,2.8,ONLINE,PAID
71257993,40.8,0.61,ONLINE,PAID
71258145,36.9,0.55,ONLINE,PAID
71258256,92.6,1.39,ONLINE,PAID
71258284,95.1,2.57,ONLINE,PAID
71258369,58.8,1.59,ONLINE,PAID
71258395,46.2,0.65,ONLINE,PAID
71258443,108.6,2.93,ONLINE,PAID
71258468,26.4,0.4,ONLINE,PAID
71258495,71.7,1.94,ONLINE,PAID
